country_code,country,year,nominal_house_price_index,real_house_price_index,rent_price_index,price_to_income_ratio,price_to_rent_ratio,nominal_price_yoy_growth_pct,real_price_yoy_growth_pct,rent_yoy_growth_pct,nominal_price_total_growth_pct,rent_total_growth_pct,average_annual_wage,household_disposable_income,interest_rate,population,housing_pressure,true_affordability,financing_pressure,population_growth,demand_pressure
POL,Poland,2016,101.8575,102.566470855073,101.303427532586,97.2781889622756,100.541134612021,1.8575000000000008,2.5664708550729998,1.30342753258601,-3.5531673137013557,11.27952600918598,48562.161,17082.5063265051,3.03568922308333,38426809.0,0.0020974663792247632,167.70985275021573,309.2077150402103,-0.07220727124906956,-1.9297072712490704
POL,Poland,2017,105.7825,104.561718553156,104.336202608405,95.8060000398352,101.379294977641,3.8534226738335287,1.9453215865273155,2.9937536662749675,0.1633368052267769,14.610960898899394,51491.822,17606.7892099064,3.42,38422346.0,0.0020543553498650717,166.44330782413348,361.77615,-0.011614287306549453,-3.865036961140078
POL,Poland,2018,112.7425,109.785283829448,108.367252709181,96.2993897290793,104.025731640287,6.579538203389035,4.99567657128408,3.863520043857971,6.753621816115896,19.0389783456866,55604.515,18647.8538872944,3.19833333333334,38413139.0,0.0020275781561982873,165.40216765899638,360.5880958333341,-0.02396261800359234,-6.603500821392627
POL,Poland,2019,122.5225,116.692094580869,113.695327842383,97.8362248493992,107.744275175419,8.674634676364267,6.291199066489428,4.9166837766946525,16.014108512451465,24.89174848195201,60356.358,20408.1096676147,2.3475,38386476.0,0.0020299849768934037,166.5662198177045,287.62156875,-0.06941114601438647,-8.744045822378654
POL,Poland,2020,135.3625,124.692938778737,119.862677996567,98.0508111122656,112.919917286784,10.479707808769835,6.8563720846773535,5.424453468073787,28.172048101505556,31.666443263819268,63506.366,22343.0342539779,1.49916666666667,38177724.0,0.0021314792283973548,165.0607387864283,202.93094791666715,-0.5438165253825344,-11.02352433415237
POL,Poland,2021,147.7725,128.971541561613,124.599453114986,103.807963908398,118.561214526379,9.167974882260598,3.4313112071792773,3.9518348810416715,39.92282927753055,36.86968369534582,66615.769,22219.5946144756,1.94416666666667,37989517.0,0.0022182810799647153,150.36352917136546,287.2943687500005,-0.4929759563456426,-9.66095083860624
POL,Poland,2022,165.205,126.485442435828,142.484728562118,103.097441980566,116.09810025163,11.796849887495986,-1.9276338761891387,14.35421665183927,56.4293154057381,56.516254623662896,72641.019,24797.5470345894,6.05333333333333,37827355.0,0.0022742660038951273,150.10167388753,1000.0409333333329,-0.4268598624194153,-12.2237097499154
POL,Poland,2023,179.78,125.593464137402,158.882253972056,98.5661452939922,113.098577495297,8.8223722042311,-0.7052023389004236,11.508268693363366,70.23009184736296,74.52856575454278,82486.246,27246.2356822282,5.80583333333333,37698294.0,0.0021795148733038477,151.55320771069196,1043.772716666666,-0.34118430960874413,-9.163556513839843
POL,Poland,2024,206.702499998641,139.593765910636,166.651829166296,102.752498888873,124.01902368399,14.975247523996549,11.14731715490973,4.890146633749626,95.72246946183223,83.06326853772006,91625.251,29833.0947721065,5.525,37563071.0,0.0022559556207779555,144.3286596548307,1142.0313124924917,-0.35869792940762535,-15.333945453404175
PRT,Portugal,2010,107.3575,113.455872836507,90.8615000000001,106.896251090405,118.163756027459,,,,0.0,0.0,16628.728,17535.81375057,5.39666666666667,10573100.0,0.006456146254842824,163.34036979782502,579.372641666667,,
